Time Series 1,Time Series 2,Time Series 3,Time Series 4,Time Series 5,Time Series 6,Time Series 7,Time Series 8
9.926687618833761606e-01,-1.210615080367447860e-01,-7.875699386494044996e-01,-9.634521031313461048e-01,-9.972023993825961385e-01,-9.997269686452909809e-01,-9.973472637071106872e-01,-9.952792959924348093e-01
9.925735153983044068e-01,-1.218411896396324884e-01,-7.880537383384919048e-01,-9.636622251589145316e-01,-9.972608066026575901e-01,-9.997083060154068335e-01,-9.972897794720297915e-01,-9.952027548320079298e-01
9.924776564909221221e-01,-1.226207960659600610e-01,-7.885370517948891989e-01,-9.638717526025679661e-01,-9.973185985083293792e-01,-9.996890265610144377e-01,-9.972316799046820890e-01,-9.951255996270186310e-01
9.923811852203742179e-01,-1.234003268347065030e-01,-7.890198787203887010e-01,-9.640806853330275983e-01,-9.973757750639523634e-01,-9.996691302940087231e-01,-9.971729650409156820e-01,-9.950478304250705008e-01
9.922841016461850794e-01,-1.241797814648979287e-01,-7.895022188170843780e-01,-9.642890232213806589e-01,-9.974323362342496502e-01,-9.996486172266673131e-01,-9.971136349169578139e-01,-9.949694472741487106e-01
9.921864058282544585e-01,-1.249591594756071233e-01,-7.899840717873704010e-01,-9.644967661390817515e-01,-9.974882819843217119e-01,-9.996274873716456399e-01,-9.970536895694148694e-01,-9.948904502226160185e-01
9.920880978268619144e-01,-1.257384603859547367e-01,-7.904654373339410345e-01,-9.647039139579524081e-01,-9.975436122796504934e-01,-9.996057407419798313e-01,-9.969931290352742614e-01,-9.948108393192132137e-01
9.919891777026637047e-01,-1.265176837151079370e-01,-7.909463151597919683e-01,-9.649104665501816447e-01,-9.975983270860969698e-01,-9.995833773510903741e-01,-9.969319533519017673e-01,-9.947306146130610038e-01
9.918896455166937853e-01,-1.272968289822829779e-01,-7.914267049682188748e-01,-9.651164237883254060e-01,-9.976524263699011463e-01,-9.995603972127736769e-01,-9.968701625570427494e-01,-9.946497761536591264e-01
9.917895013303640317e-01,-1.280758957067438253e-01,-7.919066064628194068e-01,-9.653217855453072316e-01,-9.977059100976837236e-01,-9.995368003412088420e-01,-9.968077566888228214e-01,-9.945683239908837958e-01
9.916887452054643504e-01,-1.288548834078024619e-01,-7.923860193474924207e-01,-9.655265516944184778e-01,-9.977587782364455427e-01,-9.995125867509553341e-01,-9.967447357857461832e-01,-9.944862581749923658e-01
9.915873772041605694e-01,-1.296337916048203309e-01,-7.928649433264376434e-01,-9.657307221093169858e-01,-9.978110307535661416e-01,-9.994877564569533135e-01,-9.966810998866975080e-01,-9.944035787566195550e-01
9.914853973889987682e-01,-1.304126198172070317e-01,-7.933433781041567823e-01,-9.659342966640288575e-01,-9.978626676168066423e-01,-9.994623094745237468e-01,-9.966168490309402772e-01,-9.943202857867783351e-01
9.913828058228998374e-01,-1.311913675644227062e-01,-7.938213233854541917e-01,-9.661372752329472346e-01,-9.979136887943053091e-01,-9.994362458193658538e-01,-9.965519832581178905e-01,-9.942363793168621511e-01
9.912796025691634760e-01,-1.319700343659759578e-01,-7.942987788754340972e-01,-9.663396576908344082e-01,-9.979640942545823235e-01,-9.994095655075625473e-01,-9.964865026082521116e-01,-9.941518593986407026e-01
9.911757876914663035e-01,-1.327486197414263491e-01,-7.947757442795053695e-01,-9.665414439128181545e-01,-9.980138839665374517e-01,-9.993822685555746599e-01,-9.964204071217452885e-01,-9.940667260842631636e-01
9.910713612538635253e-01,-1.335271232103830974e-01,-7.952522193033786380e-01,-9.667426337743970644e-01,-9.980630578994508229e-01,-9.993543549802454962e-01,-9.963536968393778004e-01,-9.939809794262574050e-01
9.909663233207854915e-01,-1.343055442925060461e-01,-7.957282036530654024e-01,-9.669432271514349919e-01,-9.981116160229810408e-01,-9.993258247987970577e-01,-9.962863718023118320e-01,-9.938946194775296616e-01
9.908606739570419153e-01,-1.350838825075055538e-01,-7.962036970348818077e-01,-9.671432239201647185e-01,-9.981595583071678490e-01,-9.992966780288327078e-01,-9.962184320520860448e-01,-9.938076462913650877e-01
9.907544132278186533e-01,-1.358621373751438544e-01,-7.966786991554475339e-01,-9.673426239571882856e-01,-9.982068847224304653e-01,-9.992669146883368381e-01,-9.961498776306192404e-01,-9.937200599214243146e-01
9.906475411986789270e-01,-1.366403084152340297e-01,-7.971532097216813550e-01,-9.675414271394742194e-01,-9.982535952395683587e-01,-9.992365347956729815e-01,-9.960807085802111382e-01,-9.936318604217505568e-01
9.905400579355631008e-01,-1.374183951476410925e-01,-7.976272284408107982e-01,-9.677396333443605281e-01,-9.982996898297611388e-01,-9.992055383695853665e-01,-9.960109249435379342e-01,-9.935430478467623949e-01
9.904319635047900139e-01,-1.381963970922828466e-01,-7.981007550203621514e-01,-9.679372424495532590e-01,-9.983451684645677782e-01,-9.991739254291994721e-01,-9.959405267636575187e-01,-9.934536222512586612e-01
9.903232579730532059e-01,-1.389743137691269725e-01,-7.985737891681685685e-01,-9.681342543331256101e-01,-9.983900311159289442e-01,-9.991416959940205844e-01,-9.958695140840048143e-01,-9.933635836904132210e-01
9.902139414074240253e-01,-1.397521446981961069e-01,-7.990463305923654058e-01,-9.683306688735212608e-01,-9.984342777561622251e-01,-9.991088500839341302e-01,-9.957978869483968820e-01,-9.932729322197824118e-01
9.901040138753527398e-01,-1.405298893995653720e-01,-7.995183790013929981e-01,-9.685264859495518186e-01,-9.984779083579692349e-01,-9.990753877192062316e-01,-9.957256454010258162e-01,-9.931816678952978261e-01
9.899934754446646501e-01,-1.413075473933627646e-01,-7.999899341039953260e-01,-9.687217054403965966e-01,-9.985209228944281756e-01,-9.990413089204839281e-01,-9.956527894864661832e-01,-9.930897907732698648e-01
9.898823261835620890e-01,-1.420851181997695722e-01,-8.004609956092201273e-01,-9.689163272256050563e-01,-9.985633213389999430e-01,-9.990066137087931786e-01,-9.955793192496693589e-01,-9.929973009103867376e-01
9.897705661606243099e-01,-1.428626013390211225e-01,-8.009315632264205620e-01,-9.691103511850931440e-01,-9.986051036655234636e-01,-9.989713021055415254e-01,-9.955052347359687470e-01,-9.929041983637157953e-01
9.896581954448085972e-01,-1.436399963314067829e-01,-8.014016366652546575e-01,-9.693037771991493967e-01,-9.986462698482196920e-01,-9.989353741325159852e-01,-9.954305359910727846e-01,-9.928104831907013095e-01
9.895452141054482675e-01,-1.444173026972706553e-01,-8.018712156356844201e-01,-9.694966051484275038e-01,-9.986868198616888348e-01,-9.988988298118850473e-01,-9.953552230610719365e-01,-9.927161554491664708e-01
9.894316222122521154e-01,-1.451945199570114919e-01,-8.023402998479782777e-01,-9.696888349139517471e-01,-9.987267536809109059e-01,-9.988616691661955649e-01,-9.952792959924350313e-01,-9.926212151973111686e-01
9.893174198353080762e-01,-1.459716476310818078e-01,-8.028088890127085264e-01,-9.698804663771165568e-01,-9.987660712812469477e-01,-9.988238922183766411e-01,-9.952027548320078187e-01,-9.925256624937142114e-01
9.892026070450788966e-01,-1.467486852399910724e-01,-8.032769828407542168e-01,-9.700714994196836249e-01,-9.988047726384378100e-01,-9.987854989917368531e-01,-9.951255996270184090e-01,-9.924294973973326606e-01
9.890871839124052434e-01,-1.475256323043036000e-01,-8.037445810432983784e-01,-9.702619339237846807e-01,-9.988428577286043719e-01,-9.987464895099646967e-01,-9.950478304250706119e-01,-9.923327199675000543e-01
9.889711505085024834e-01,-1.483024883446389663e-01,-8.042116833318317948e-01,-9.704517697719216018e-01,-9.988803265282486521e-01,-9.987068637971294738e-01,-9.949694472741484885e-01,-9.922353302639288497e-01
9.888545069049651248e-01,-1.490792528816740625e-01,-8.046782894181493395e-01,-9.706410068469639718e-01,-9.989171790142507001e-01,-9.986666218776801829e-01,-9.948904502226160185e-01,-9.921373283467088688e-01
9.887372531737613768e-01,-1.498559254361418458e-01,-8.051443990143544172e-01,-9.708296450321525217e-01,-9.989534151638739257e-01,-9.986257637764465178e-01,-9.948108393192133247e-01,-9.920387142763077426e-01
9.886193893872391447e-01,-1.506325055288311454e-01,-8.056100118328535231e-01,-9.710176842110952444e-01,-9.989890349547598802e-01,-9.985842895186376467e-01,-9.947306146130613369e-01,-9.919394881135705777e-01
9.885009156181190360e-01,-1.514089926805890496e-01,-8.060751275863625720e-01,-9.712051242677723906e-01,-9.990240383649304778e-01,-9.985421991298438771e-01,-9.946497761536589044e-01,-9.918396499197204008e-01
9.883818319395007990e-01,-1.521853864123198230e-01,-8.065397459879022346e-01,-9.713919650865316946e-01,-9.990584253727892161e-01,-9.984994926360344358e-01,-9.945683239908837958e-01,-9.917391997563583805e-01
9.882621384248603258e-01,-1.529616862449847126e-01,-8.070038667508024899e-01,-9.715782065520930377e-01,-9.990921959571192890e-01,-9.984561700635604664e-01,-9.944862581749921437e-01,-9.916381376854627172e-01
9.881418351480478757e-01,-1.537378916996028078e-01,-8.074674895886970738e-01,-9.717638485495424527e-01,-9.991253500970832535e-01,-9.984122314391511432e-01,-9.944035787566196660e-01,-9.915364637693878658e-01
9.880209221832908506e-01,-1.545140022972521510e-01,-8.079306142155292525e-01,-9.719488909643397845e-01,-9.991578877722254726e-01,-9.983676767899177795e-01,-9.943202857867783351e-01,-9.914341780708685326e-01
9.878993996051945725e-01,-1.552900175590691545e-01,-8.083932403455488247e-01,-9.721333336823120286e-01,-9.991898089624693391e-01,-9.983225061433507186e-01,-9.942363793168620401e-01,-9.913312806530151233e-01
9.877772674887377313e-01,-1.560659370062488227e-01,-8.088553676933143421e-01,-9.723171765896576613e-01,-9.992211136481208289e-01,-9.982767195273194449e-01,-9.941518593986407026e-01,-9.912277715793152977e-01
9.876545259092770479e-01,-1.568417601600453348e-01,-8.093169959736892238e-01,-9.725004195729447520e-01,-9.992518018098628385e-01,-9.982303169700750267e-01,-9.940667260842630526e-01,-9.911236509136348571e-01
9.875311749425440544e-01,-1.576174865417728499e-01,-8.097781249018490835e-01,-9.726830625191111857e-01,-9.992818734287624016e-01,-9.981832985002484504e-01,-9.939809794262576270e-01,-9.910189187202173011e-01
9.874072146646474257e-01,-1.583931156728038969e-01,-8.102387541932735138e-01,-9.728651053154661055e-01,-9.993113284862645829e-01,-9.981356641468501767e-01,-9.938946194775296616e-01,-9.909135750636814954e-01
9.872826451520709812e-01,-1.591686470745723447e-01,-8.106988835637527480e-01,-9.730465478496879150e-01,-9.993401669641943652e-01,-9.980874139392696964e-01,-9.938076462913645326e-01,-9.908076200090261132e-01
9.871574664816749056e-01,-1.599440802685717367e-01,-8.111585127293857722e-01,-9.732273900098250552e-01,-9.993683888447604247e-01,-9.980385479072795274e-01,-9.937200599214245367e-01,-9.907010536216260821e-01
9.870316787306940842e-01,-1.607194147763564840e-01,-8.116176414065776612e-01,-9.734076316842988907e-01,-9.993959941105479139e-01,-9.979890660810291081e-01,-9.936318604217504458e-01,-9.905938759672319183e-01
9.869052819767415441e-01,-1.614946501195410056e-01,-8.120762693120451292e-01,-9.735872727618976041e-01,-9.994229827445249015e-01,-9.979389684910491276e-01,-9.935430478467629500e-01,-9.904860871119741672e-01
9.867782762978033473e-01,-1.622697858198022813e-01,-8.125343961628125333e-01,-9.737663131317825238e-01,-9.994493547300390413e-01,-9.978882551682495272e-01,-9.934536222512586612e-01,-9.903776871223586298e-01
9.866506617722436978e-01,-1.630448213988780204e-01,-8.129920216762130947e-01,-9.739447526834854596e-01,-9.994751100508192376e-01,-9.978369261439218318e-01,-9.933635836904132210e-01,-9.902686760652684717e-01
9.865224384788009448e-01,-1.638197563785679378e-01,-8.134491455698912299e-01,-9.741225913069083697e-01,-9.995002486909749795e-01,-9.977849814497352643e-01,-9.932729322197821897e-01,-9.901590540079637792e-01
9.863936064965884709e-01,-1.645945902807335326e-01,-8.139057675617973331e-01,-9.742998288923229167e-01,-9.995247706349935646e-01,-9.977324211177399649e-01,-9.931816678952980482e-01,-9.900488210180817816e-01
9.862641659050975784e-01,-1.653693226272985872e-01,-8.143618873701951033e-01,-9.744764653303741309e-01,-9.995486758677462058e-01,-9.976792451803665474e-01,-9.930897907732695318e-01,-9.899379771636379610e-01
9.861341167841928268e-01,-1.661439529402499726e-01,-8.148175047136557714e-01,-9.746525005120754148e-01,-9.995719643744832572e-01,-9.976254536704241005e-01,-9.929973009103871817e-01,-9.898265225130219447e-01
9.860034592141153631e-01,-1.669184807416372041e-01,-8.152726193110619857e-01,-9.748279343288127619e-01,-9.995946361408351022e-01,-9.975710466211026306e-01,-9.929041983637159063e-01,-9.897144571350018349e-01
9.858721932754813677e-01,-1.676929055535731627e-01,-8.157272308816051476e-01,-9.750027666723425357e-01,-9.996166911528133747e-01,-9.975160240659718403e-01,-9.928104831907014205e-01,-9.896017810987236540e-01
9.857403190492828315e-01,-1.684672268982342347e-01,-8.161813391447889643e-01,-9.751769974347929137e-01,-9.996381293968102932e-01,-9.974603860389799070e-01,-9.927161554491664708e-01,-9.894884944737082355e-01
9.856078366168867788e-01,-1.692414442978609490e-01,-8.166349438204258959e-01,-9.753506265086623328e-01,-9.996589508595983276e-01,-9.974041325744570363e-01,-9.926212151973109465e-01,-9.893745973298537777e-01
9.854747460600351561e-01,-1.700155572747573951e-01,-8.170880446286401533e-01,-9.755236537868209323e-01,-9.996791555283300879e-01,-9.973472637071105762e-01,-9.925256624937142114e-01,-9.892600897374357327e-01
9.853410474608452763e-01,-1.707895653512923606e-01,-8.175406412898660324e-01,-9.756960791625098883e-01,-9.996987433905395459e-01,-9.972897794720297915e-01,-9.924294973973324385e-01,-9.891449717671053632e-01
9.852067409018100408e-01,-1.715634680498998865e-01,-8.179927335248496911e-01,-9.758679025293418574e-01,-9.997177144341409250e-01,-9.972316799046819780e-01,-9.923327199674999433e-01,-9.890292434898917406e-01
9.850718264657976064e-01,-1.723372648930779905e-01,-8.184443210546488157e-01,-9.760391237813023091e-01,-9.997360686474290326e-01,-9.971729650409159040e-01,-9.922353302639294048e-01,-9.889129049771993030e-01
9.849363042360498310e-01,-1.731109554033908593e-01,-8.188954036006307335e-01,-9.762097428127451959e-01,-9.997538060190787057e-01,-9.971136349169577029e-01,-9.921373283467088688e-01,-9.887959563008089647e-01
9.848001742961851601e-01,-1.738845391034674337e-01,-8.193459808844757442e-01,-9.763797595183985045e-01,-9.997709265381465871e-01,-9.970536895694147583e-01,-9.920387142763081867e-01,-9.886783975328788943e-01
9.846634367301962953e-01,-1.746580155160041281e-01,-8.197960526281768967e-01,-9.765491737933621463e-01,-9.997874301940690156e-01,-9.969931290352744835e-01,-9.919394881135706887e-01,-9.885602287459439586e-01
9.845260916224513048e-01,-1.754313841637617222e-01,-8.202456185540363265e-01,-9.767179855331054039e-01,-9.998033169766631367e-01,-9.969319533519019894e-01,-9.918396499197208449e-01,-9.884414500129139469e-01
9.843881390576921797e-01,-1.762046445695687469e-01,-8.206946783846706950e-01,-9.768861946334713720e-01,-9.998185868761265693e-01,-9.968701625570428604e-01,-9.917391997563583805e-01,-9.883220614070767907e-01
9.842495791210362777e-01,-1.769777962563193197e-01,-8.211432318430073041e-01,-9.770538009906736265e-01,-9.998332398830385159e-01,-9.968077566888228214e-01,-9.916381376854627172e-01,-9.882020630020952323e-01
9.841104118979761006e-01,-1.777508387469760032e-01,-8.215912786522872047e-01,-9.772208045012992228e-01,-9.998472759883567651e-01,-9.967447357857461832e-01,-9.915364637693880878e-01,-9.880814548720089352e-01
9.839706374743781847e-01,-1.785237715645681122e-01,-8.220388185360636424e-01,-9.773872050623052532e-01,-9.998606951834217993e-01,-9.966810998866975080e-01,-9.914341780708689766e-01,-9.879602370912327070e-01
9.838302559364837663e-01,-1.792965942321931849e-01,-8.224858512182031678e-01,-9.775530025710230664e-01,-9.998734974599533532e-01,-9.966168490309402772e-01,-9.913312806530150123e-01,-9.878384097345601633e-01
9.836892673709088930e-01,-1.800693062730149008e-01,-8.229323764228829718e-01,-9.777181969251532712e-01,-9.998856828100531891e-01,-9.965519832581178905e-01,-9.912277715793154087e-01,-9.877159728771585101e-01
9.835476718646446459e-01,-1.808419072102667446e-01,-8.233783938745957709e-01,-9.778827880227718428e-01,-9.998972512262023216e-01,-9.964865026082521116e-01,-9.911236509136351902e-01,-9.875929265945715407e-01
9.834054695050559181e-01,-1.816143965672513960e-01,-8.238239032981469201e-01,-9.780467757623244607e-01,-9.999082027012624607e-01,-9.964204071217450664e-01,-9.910189187202175232e-01,-9.874692709627197473e-01
9.832626603798820808e-01,-1.823867738673382588e-01,-8.242689044186547465e-01,-9.782101600426298393e-01,-9.999185372284777884e-01,-9.963536968393779114e-01,-9.909135750636817175e-01,-9.873450060578990994e-01
9.831192445772372057e-01,-1.831590386339677912e-01,-8.247133969615526583e-01,-9.783729407628791730e-01,-9.999282548014711836e-01,-9.962863718023118320e-01,-9.908076200090261132e-01,-9.872201319567817102e-01
9.829752221856088434e-01,-1.839311903906495349e-01,-8.251573806525854815e-01,-9.785351178226366908e-01,-9.999373554142467757e-01,-9.962184320520857117e-01,-9.907010536216259711e-01,-9.870946487364157251e-01
9.828305932938603551e-01,-1.847032286609613660e-01,-8.256008552178134563e-01,-9.786966911218375476e-01,-9.999458390611892789e-01,-9.961498776306195735e-01,-9.905938759672323624e-01,-9.869685564742244344e-01
